ticker,trade_date,expiry,dte,option_type,strike,mid,bid,ask,spot,volume,open_interest,iv,rate,div_yield
SPY,2026-05-25,2026-08-31,97,call,626.0,128.86,127.26,130.46,745.6400146484375,2,9,0.3441380284118652,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,628.0,126.98,125.38,128.58,745.6400146484375,2,2,0.34122362884521484,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,629.0,126.03999999999999,124.44,127.64,745.6400146484375,2,2,0.3397435411071777,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,630.0,125.1,123.5,126.7,745.6400146484375,2,6,0.3382634533691406,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,632.0,46.25,0.0,0.0,745.6400146484375,12,0,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,633.0,122.285,120.68,123.89,745.6400146484375,1,11,0.333914741973877,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,634.0,121.33500000000001,119.75,122.92,745.6400146484375,1,0,0.33209896423339846,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,635.0,120.41499999999999,118.81,122.02,745.6400146484375,7,34,0.33103085968017576,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,636.0,50.06,0.0,0.0,745.6400146484375,1,0,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,639.0,43.57,0.0,0.0,745.6400146484375,0,0,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,640.0,115.72999999999999,114.14,117.32,745.6400146484375,162,618,0.32341680007934565,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,641.0,114.79499999999999,113.21,116.38,745.6400146484375,132,445,0.32187567779541015,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,642.0,113.86500000000001,112.28,115.45,745.6400146484375,110,421,0.32044136596679684,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,643.0,112.94,111.35,114.53,745.6400146484375,109,365,0.31909860595703116,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,644.0,112.03,110.42,113.64,745.6400146484375,85,371,0.31806101867675773,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,645.0,111.10499999999999,109.49,112.72,745.6400146484375,1,1027,0.3167030000305175,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,646.0,110.155,108.57,111.74,745.6400146484375,61,190,0.31473463592529294,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,647.0,109.25,107.64,110.86,745.6400146484375,2,11,0.3137580831909179,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,648.0,108.305,106.72,109.89,745.6400146484375,46,162,0.3118660122680663,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,649.0,107.4,105.79,109.01,745.6400146484375,38,160,0.3108894595336914,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,650.0,106.48,104.87,108.09,745.6400146484375,27,364,0.3094856649780273,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,651.0,105.56,103.95,107.17,745.6400146484375,25,107,0.30808187042236324,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,652.0,104.64,103.03,106.25,745.6400146484375,48,130,0.30667807586669915,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,653.0,103.72,102.11,105.33,745.6400146484375,21,62,0.30524376403808595,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,654.0,102.78,101.19,104.37,745.6400146484375,21,65,0.30344324493408203,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,655.0,101.88499999999999,100.27,103.5,745.6400146484375,28,134,0.3024819508361816,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,656.0,100.97,99.36,102.58,745.6400146484375,2,11,0.30103238037109376,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,657.0,100.055,98.44,101.67,745.6400146484375,2,81,0.29968962036132807,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,658.0,93.5,91.75,95.25,745.6400146484375,1,43,0.24233240585327148,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,659.0,92.61,90.86,94.36,745.6400146484375,7,4,0.24155421539306643,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,660.0,97.315,95.7,98.93,745.6400146484375,25,974,0.2954782366943359,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,661.0,96.405,94.79,98.02,745.6400146484375,682,60,0.29407444213867184,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,662.0,95.495,93.88,97.11,745.6400146484375,1,4,0.29267064758300776,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,663.0,94.58500000000001,92.97,96.2,745.6400146484375,1,23,0.2912668530273437,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,664.0,93.655,92.06,95.25,745.6400146484375,1,59,0.28948159255981437,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,665.0,92.775,91.16,94.39,745.6400146484375,1,99,0.28852029846191396,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,666.0,87.66,85.93,89.39,745.6400146484375,4,3,0.24846637771606445,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,667.0,85.52,83.77,87.27,745.6400146484375,1,9,0.23509981216430664,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,668.0,90.03999999999999,88.44,91.64,745.6400146484375,20,208,0.28400374206542955,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,669.0,89.16,87.54,90.78,745.6400146484375,20,115,0.2829814134216308,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,670.0,88.24000000000001,86.64,89.84,745.6400146484375,3,2309,0.28125718749999995,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,671.0,87.34,85.74,88.94,745.6400146484375,2,65,0.27985339294433587,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,672.0,86.47,84.85,88.09,745.6400146484375,3,24,0.27889209884643557,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,673.0,85.57,83.95,87.19,745.6400146484375,1,18,0.27747304565429687,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,674.0,84.68,83.06,86.3,745.6400146484375,1,25,0.2761302856445312,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,675.0,83.785,82.16,85.41,745.6400146484375,1,221,0.2747875256347656,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,676.0,82.895,81.27,84.52,745.6400146484375,5,93,0.27342950698852536,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,677.0,82.00999999999999,80.39,83.63,745.6400146484375,1,422,0.2720562297058105,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,678.0,81.125,79.5,82.75,745.6400146484375,2,254,0.27075924560546877,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,679.0,80.235,78.61,81.86,745.6400146484375,2,326,0.26935545104980463,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,680.0,79.375,77.77,80.98,745.6400146484375,2,848,0.2680432083129882,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,681.0,78.475,76.85,80.1,745.6400146484375,1,222,0.2667004483032227,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,682.0,77.595,75.97,79.22,745.6400146484375,1,109,0.2653576882934571,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,683.0,76.715,75.09,78.34,745.6400146484375,2,409,0.26399966964721683,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,684.0,75.84,74.21,77.47,745.6400146484375,2,20,0.26271794418334965,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,685.0,74.96000000000001,73.33,76.59,745.6400146484375,3,561,0.2613294082641602,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,686.0,74.09,72.46,75.72,745.6400146484375,3,86,0.2600171655273438,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,687.0,73.22,71.59,74.85,745.6400146484375,10,37,0.25868966415405276,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,688.0,72.35,70.72,73.98,745.6400146484375,1,32,0.25736216278076174,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,689.0,71.47999999999999,69.85,73.11,745.6400146484375,3,29,0.2560041441345215,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,690.0,70.61500000000001,68.98,72.25,745.6400146484375,8,1631,0.2547224186706543,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,691.0,69.755,68.12,71.39,745.6400146484375,1,35,0.2534101759338379,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,692.0,68.89500000000001,67.26,70.53,745.6400146484375,32,74,0.2520979331970215,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,693.0,68.035,66.4,69.67,745.6400146484375,1,132,0.2507704318237304,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,694.0,67.18,65.54,68.82,745.6400146484375,2,44,0.24950396499633787,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,695.0,66.32499999999999,64.69,67.96,745.6400146484375,536,766,0.24814594635009768,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,696.0,65.48,63.84,67.12,745.6400146484375,8,77,0.2469252554321289,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,697.0,64.63,62.99,66.27,745.6400146484375,14,70,0.2456130126953125,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,698.0,63.78,62.14,65.42,745.6400146484375,1,21,0.2443007699584961,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,699.0,62.94,61.3,64.58,745.6400146484375,2,13,0.24303430313110352,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,700.0,62.205,60.67,63.74,745.6400146484375,5,3190,0.24175257766723635,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,701.0,61.254999999999995,59.61,62.9,745.6400146484375,2,191,0.2404555935668945,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,702.0,60.425,58.78,62.07,745.6400146484375,3,131,0.23920438537597655,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,703.0,59.584999999999994,57.94,61.23,745.6400146484375,2,155,0.23787688400268553,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,704.0,58.754999999999995,57.11,60.4,745.6400146484375,5,42,0.23661041717529296,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,705.0,57.93,56.28,59.58,745.6400146484375,4,251,0.23538972625732418,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,706.0,57.105000000000004,55.46,58.75,745.6400146484375,1,90,0.23407748352050778,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,707.0,56.28,54.63,57.93,745.6400146484375,9,155,0.23282627532958983,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,708.0,55.46,53.81,57.11,745.6400146484375,1,113,0.23155980850219726,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,709.0,54.65,53.0,56.3,745.6400146484375,1,445,0.23033911758422854,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,710.0,53.835,52.18,55.49,745.6400146484375,62,891,0.2291031680297852,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,711.0,53.03,51.38,54.68,745.6400146484375,3,519,0.2278519598388672,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,712.0,52.225,50.57,53.88,745.6400146484375,18,173,0.22664652755737302,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,713.0,51.425,49.77,53.08,745.6400146484375,1,152,0.2254258366394043,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,714.0,50.629999999999995,48.97,52.29,745.6400146484375,1,773,0.22425092163085933,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,715.0,49.835,48.18,51.49,745.6400146484375,1,162,0.2229997134399414,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,716.0,49.05,47.39,50.71,745.6400146484375,542,638,0.2218553157043457,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,717.0,48.260000000000005,46.6,49.92,745.6400146484375,1,39,0.2206193661499023,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,718.0,47.475,45.81,49.14,745.6400146484375,1,38,0.2194291925048828,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,719.0,47.165,45.97,48.36,745.6400146484375,3,86,0.21822376022338863,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,720.0,46.605000000000004,45.82,47.39,745.6400146484375,3,994,0.2156908265686035,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,725.0,42.205,40.92,43.49,745.6400146484375,66,2047,0.2092364233398437,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,730.0,38.44,36.76,40.12,745.6400146484375,13,1141,0.20571167831420895,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,735.0,35.045,33.51,36.58,745.6400146484375,5,458,0.2003558969116211,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,740.0,31.95,31.42,32.48,745.6400146484375,64,2005,0.19068192138671874,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,745.0,28.3,28.18,28.42,745.6400146484375,100,1626,0.1805501867675781,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,750.0,25.225,25.19,25.26,745.6400146484375,22,1559,0.17536987968444825,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,755.0,22.345,22.31,22.38,745.6400146484375,14,532,0.17105931488037113,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,760.0,19.665,19.63,19.7,745.6400146484375,10,657,0.16703103485107423,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,765.0,17.200000000000003,17.17,17.23,745.6400146484375,25,887,0.16333844482421878,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,770.0,14.940000000000001,14.91,14.97,745.6400146484375,39,607,0.15993576889038086,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,775.0,12.899999999999999,12.87,12.93,745.6400146484375,17,696,0.156884041595459,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,780.0,11.07,11.04,11.1,745.6400146484375,98,973,0.15413748703002933,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,785.0,9.440000000000001,9.41,9.47,745.6400146484375,94,843,0.1516655879211426,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,790.0,8.004999999999999,7.98,8.03,745.6400146484375,53,279,0.14945308563232423,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,795.0,6.755000000000001,6.73,6.78,745.6400146484375,39,1181,0.1475610147094727,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,800.0,5.665,5.64,5.69,745.6400146484375,75,752,0.1458520474243164,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,805.0,4.734999999999999,4.71,4.76,745.6400146484375,50,260,0.14444825286865232,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,810.0,3.93,3.91,3.95,745.6400146484375,10,1255,0.1430597169494629,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,815.0,3.255,3.23,3.28,745.6400146484375,13,119,0.14206790557861326,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,820.0,2.68,2.66,2.7,745.6400146484375,90,293,0.14106083557128907,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,825.0,2.2,2.18,2.22,745.6400146484375,20,728,0.14029790374755857,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,830.0,1.81,1.79,1.83,745.6400146484375,15,146,0.13984014465332031,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,835.0,1.4849999999999999,1.47,1.5,745.6400146484375,2,81,0.13941290283203128,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,840.0,1.2149999999999999,1.2,1.23,745.6400146484375,2,11,0.1391382473754883,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,845.0,1.0,0.98,1.02,745.6400146484375,25,46,0.1393213510131836,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,850.0,0.825,0.81,0.84,745.6400146484375,50,23,0.13941290283203128,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,855.0,0.685,0.67,0.7,745.6400146484375,1,3,0.13990117919921874,0.04,0.013
SPY,2026-05-25,2026-08-31,97,call,860.0,0.5700000000000001,0.56,0.58,745.6400146484375,3,110,0.14026738647460937,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,300.0,448.19,446.62,449.76,745.6400146484375,1,627,0.8480239807128906,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,305.0,443.27,441.7,444.84,745.6400146484375,10,391,0.8383805224609374,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,310.0,438.355,436.78,439.93,745.6400146484375,4,319,0.828981202392578,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,315.0,361.14,0.0,0.0,745.6400146484375,75,0,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,320.0,428.51,426.93,430.09,745.6400146484375,1,136,0.8096942858886718,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,325.0,423.59000000000003,422.01,425.17,745.6400146484375,1,101,0.8001728967285155,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,330.0,315.5,0.0,0.0,745.6400146484375,1,0,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,335.0,332.0,330.29,333.71,745.6400146484375,1,1,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,340.0,408.83,407.26,410.4,745.6400146484375,3,6,0.7717918328857423,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,345.0,396.32,394.64,398.0,745.6400146484375,6,13,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,350.0,348.235,346.54,349.93,745.6400146484375,5,5,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,355.0,394.07,392.51,395.63,745.6400146484375,3,16,0.7437769763183593,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,360.0,389.175,387.6,390.75,745.6400146484375,1,7,0.7355373126220703,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,365.0,310.415,308.48,312.35,745.6400146484375,0,5,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,370.0,379.335,377.77,380.9,745.6400146484375,2,3,0.7171048797607422,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,375.0,363.875,362.3,365.45,745.6400146484375,1,3,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,380.0,369.51,367.94,371.08,745.6400146484375,1,4,0.6993438269042969,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,385.0,354.08500000000004,352.51,355.66,745.6400146484375,1,129,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,390.0,359.69,358.12,361.26,745.6400146484375,1,2,0.681887946777344,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,395.0,344.295,342.72,345.87,745.6400146484375,12,8,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,400.0,349.87,348.3,351.44,745.6400146484375,7,45,0.6644931011962893,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,405.0,260.53,0.0,0.0,745.6400146484375,16,0,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,410.0,340.065,338.49,341.64,745.6400146484375,1,24,0.6476475665283203,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,415.0,327.635,325.99,329.28,745.6400146484375,2,111,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,420.0,330.25,328.67,331.83,745.6400146484375,19,71,0.6305578936767577,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,425.0,325.34000000000003,323.77,326.91,745.6400146484375,5,16,0.6219520227050781,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,430.0,320.435,318.87,322.0,745.6400146484375,5,795,0.6135292553710938,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,435.0,315.545,313.97,317.12,745.6400146484375,2,13,0.6055337298583985,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,440.0,310.645,309.07,312.22,745.6400146484375,11,18,0.5972940661621093,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,445.0,248.87,0.0,0.0,745.6400146484375,2,0,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,450.0,300.84000000000003,299.27,302.41,745.6400146484375,10,176,0.5806926696777344,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,455.0,295.95,294.38,297.52,745.6400146484375,1,250,0.5726971441650393,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,460.0,291.06,289.48,292.64,745.6400146484375,1,117,0.5647016186523439,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,465.0,286.16999999999996,284.59,287.75,745.6400146484375,1,15,0.5567366104125978,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,470.0,281.28,279.7,282.86,745.6400146484375,2,7,0.5487716021728517,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,475.0,276.385,274.81,277.96,745.6400146484375,1,7,0.5406540075683595,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,480.0,271.5,269.93,273.07,745.6400146484375,2,29,0.5327805511474608,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,485.0,166.88,0.0,0.0,745.6400146484375,1,0,1.0000000000000003e-05,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,490.0,261.725,260.16,263.29,745.6400146484375,1,26,0.5169420864868165,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,495.0,256.845,255.28,258.41,745.6400146484375,1,84,0.5091601818847658,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,500.0,251.98000000000002,250.41,253.55,745.6400146484375,1,220,0.5016529327392578,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,505.0,247.11,245.53,248.69,745.6400146484375,4,51,0.5225267474365234,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,510.0,242.24,240.66,243.82,745.6400146484375,40,72,0.514256566467285,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,515.0,237.37,235.8,238.94,745.6400146484375,2,3490,0.5058032818603515,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,520.0,232.51,230.93,234.09,745.6400146484375,1,75,0.49786879089355474,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,525.0,227.64999999999998,226.07,229.23,745.6400146484375,54,64,0.4897511962890626,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,530.0,222.79000000000002,221.21,224.37,745.6400146484375,1,94,0.48163360168457037,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,535.0,217.94,216.36,219.52,745.6400146484375,1,68,0.47363807617187503,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,540.0,213.095,211.52,214.67,745.6400146484375,5,73,0.4656425506591797,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,545.0,208.25,206.68,209.82,745.6400146484375,1,64,0.4576470251464845,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,550.0,203.42000000000002,201.84,205.0,745.6400146484375,1,1094,0.45001770690917964,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,555.0,198.58999999999997,197.01,200.17,745.6400146484375,3,98,0.4422663195800781,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,560.0,193.76999999999998,192.19,195.35,745.6400146484375,25,128,0.43457596679687505,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,565.0,188.945,187.37,190.52,745.6400146484375,15,1329,0.42673302764892584,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,570.0,184.14499999999998,182.56,185.73,745.6400146484375,1,188,0.41937836486816404,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,575.0,179.345,177.76,180.93,745.6400146484375,3,134,0.4118558570861816,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,580.0,174.555,172.97,176.14,745.6400146484375,10,204,0.4043943838500976,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,585.0,169.77499999999998,168.2,171.35,745.6400146484375,2,831,0.3968871347045898,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,590.0,165.015,163.43,166.6,745.6400146484375,5,108,0.38977661010742193,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,595.0,160.245,158.67,161.82,745.6400146484375,2,414,0.382269360961914,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,600.0,155.515,153.93,157.1,745.6400146484375,4,517,0.375357198638916,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,605.0,150.785,149.2,152.37,745.6400146484375,1,461,0.3682314154052735,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,610.0,146.055,144.48,147.63,745.6400146484375,1,408,0.36093778717041014,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,615.0,141.37,139.78,142.96,745.6400146484375,2,189,0.35426976303100577,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,620.0,136.69,135.1,138.28,745.6400146484375,2,1173,0.34738811798095703,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,625.0,132.02,130.43,133.61,745.6400146484375,3,886,0.34049121429443363,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,630.0,127.065,125.78,128.35,745.6400146484375,2,1219,0.32776551147460936,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,635.0,122.725,121.14,124.31,745.6400146484375,9,921,0.3266974069213867,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,640.0,118.13,116.54,119.72,745.6400146484375,1,2203,0.3201667105102538,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,645.0,113.535,111.95,115.12,745.6400146484375,18,1002,0.3133766172790527,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,650.0,108.945,107.39,110.5,745.6400146484375,5,3306,0.3062813513183594,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,655.0,104.455,102.85,106.06,745.6400146484375,1,1032,0.30054410400390624,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,660.0,99.935,98.33,101.54,745.6400146484375,2,4269,0.2939218557739257,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,665.0,95.445,93.85,97.04,745.6400146484375,1,4613,0.2872843489074706,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,670.0,91.005,89.41,92.6,745.6400146484375,2,3340,0.28092149749755857,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,675.0,86.595,84.99,88.2,745.6400146484375,1,5744,0.27461968063354497,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,680.0,82.235,80.62,83.85,745.6400146484375,11,5020,0.26845519149780267,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,685.0,77.905,76.28,79.53,745.6400146484375,90,5017,0.26225255577087403,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,690.0,73.625,72.0,75.25,745.6400146484375,56,6632,0.25604992004394533,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,695.0,69.785,68.55,71.02,745.6400146484375,4,8627,0.2499006895446777,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,700.0,64.53999999999999,63.58,65.5,745.6400146484375,158,11277,0.23464205307006836,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,705.0,61.1,59.46,62.74,745.6400146484375,238,9961,0.237838737411499,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,710.0,57.065,55.42,58.71,745.6400146484375,29,7181,0.23198705032348632,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,715.0,52.945,51.45,54.44,745.6400146484375,19,13061,0.22420514572143552,0.04,0.013
SPY,2026-05-25,2026-09-18,115,call,720.0,49.230000000000004,47.57,50.89,745.6400146484375,34,17499,0.2205735902404785,0.04,0.013
